,title,imageUrl,x,y,sn
656,657: Movie Narrative Charts,https://www.explainxkcd.com/wiki/images/2/2a/movie_narrative_charts.png,-25.21796226501465,-4.948707580566406,657
657,658: Orbitals,https://www.explainxkcd.com/wiki/images/1/1c/orbitals.png,-15.890972137451172,-13.290963172912598,658
658,659: Lego,https://www.explainxkcd.com/wiki/images/b/b2/lego.png,17.136272430419922,31.78835678100586,659
659,660: Sympathy,https://www.explainxkcd.com/wiki/images/7/76/sympathy.png,32.221214294433594,-15.337151527404785,660
660,661: Two-Party System,https://www.explainxkcd.com/wiki/images/8/80/two_party_system.png,19.327022552490234,34.64447784423828,661
661,662: iPhone or Droid,https://www.explainxkcd.com/wiki/images/1/1f/iphone_or_droid.png,18.263427734375,13.713615417480469,662
662,663: Sagan-Man,https://www.explainxkcd.com/wiki/images/2/2b/sagan-man.png,8.926241874694824,-11.728919982910156,663
663,664: Academia vs. Business,https://www.explainxkcd.com/wiki/images/6/6f/academia_vs_business.png,-4.315350532531738,15.035533905029297,664
664,665: Prudence,https://www.explainxkcd.com/wiki/images/e/e0/prudence.png,-3.3188090324401855,2.367173194885254,665
665,666: Silent Hammer,https://www.explainxkcd.com/wiki/images/e/e7/silent_hammer.png,-24.827621459960938,31.9340877532959,666
666,667: SkiFree,https://www.explainxkcd.com/wiki/images/8/81/skifree.png,13.65539264678955,16.403026580810547,667
667,668: Pandora,https://www.explainxkcd.com/wiki/images/8/80/pandora.png,2.3082685470581055,-21.723133087158203,668
668,669: Experiment,https://www.explainxkcd.com/wiki/images/d/d4/experiment.png,-27.569238662719727,34.32403564453125,669
669,670: Spinal Tap Amps,https://www.explainxkcd.com/wiki/images/6/64/spinal_tap_amps.png,-5.505044460296631,-24.132089614868164,670
670,671: Stephen and Me,https://www.explainxkcd.com/wiki/images/6/6a/stephen_and_me.png,23.61236572265625,-35.239315032958984,671
671,672: Suggestions,https://www.explainxkcd.com/wiki/images/c/c2/suggestions.png,30.247251510620117,2.8632307052612305,672
672,673: The Sun,https://www.explainxkcd.com/wiki/images/e/ed/the_sun.png,-15.401386260986328,15.618216514587402,673
673,674: Natural Parenting,https://www.explainxkcd.com/wiki/images/d/d3/natural_parenting.png,27.436826705932617,12.512271881103516,674
674,675: Revolutionary,https://www.explainxkcd.com/wiki/images/9/9c/revolutionary.png,18.864744186401367,-14.178336143493652,675
675,676: Abstraction,https://www.explainxkcd.com/wiki/images/f/fb/abstraction.png,-2.672224998474121,-3.245807647705078,676
676,677: Asshole,https://www.explainxkcd.com/wiki/images/a/ac/asshole.png,22.11077308654785,-35.45555114746094,677
677,678: Researcher Translation,https://www.explainxkcd.com/wiki/images/1/13/researcher_translation.png,-7.104447364807129,-32.95772933959961,678
678,679: Christmas Plans,https://www.explainxkcd.com/wiki/images/3/32/christmas_plans.png,33.97203826904297,-17.671367645263672,679
679,680: December 25th,https://www.explainxkcd.com/wiki/images/9/92/december_25th.png,2.4966652393341064,-30.078948974609375,680
680,681: Gravity Wells,https://www.explainxkcd.com/wiki/images/f/f9/gravity_wells.png,-23.72995376586914,-8.461127281188965,681
681,682: Force,https://www.explainxkcd.com/wiki/images/9/9e/force.png,-7.002246856689453,-2.337538719177246,682
682,683: Science Montage,https://www.explainxkcd.com/wiki/images/f/fb/science_montage.png,-13.849212646484375,15.511371612548828,683
683,684: We Get It,https://www.explainxkcd.com/wiki/images/6/66/we_get_it.png,33.081722259521484,-19.56884765625,684
684,685: G-Spot,https://www.explainxkcd.com/wiki/images/4/43/g-spot.png,13.75349235534668,-17.415746688842773,685
685,686: Admin Mourning,https://www.explainxkcd.com/wiki/images/e/e9/admin_mourning.png,-8.235321998596191,-0.325338214635849,686
686,687: Dimensional Analysis,https://www.explainxkcd.com/wiki/images/f/f8/dimensional_analysis.png,-0.26646727323532104,-13.639360427856445,687
687,688: Self-Description,https://www.explainxkcd.com/wiki/images/6/6c/self_description.png,-33.79053497314453,-25.552814483642578,688
688,689: FIRST Design,https://www.explainxkcd.com/wiki/images/c/c5/first_design.png,-1.680662751197815,-1.363572359085083,689
689,690: Semicontrolled Demolition,https://www.explainxkcd.com/wiki/images/8/85/semicontrolled_demolition.png,3.54338002204895,-1.8839164972305298,690
690,691: MicroSD,https://www.explainxkcd.com/wiki/images/b/b0/microsd.png,29.822689056396484,-15.083863258361816,691
691,692: Dirty Harry,https://www.explainxkcd.com/wiki/images/7/71/dirty_harry.png,6.949310779571533,-14.126480102539062,692
692,693: Children's Fantasy,https://www.explainxkcd.com/wiki/images/f/f6/childrens_fantasy.png,4.346947193145752,-11.057231903076172,693
693,694: Retro Virus,https://www.explainxkcd.com/wiki/images/8/81/retro_virus.png,29.860565185546875,-13.062850952148438,694
694,695: Spirit,https://www.explainxkcd.com/wiki/images/9/96/spirit.png,-5.007012844085693,-31.6486873626709,695
695,696: Strip Games,https://www.explainxkcd.com/wiki/images/1/11/strip_games.png,-10.554437637329102,-22.77313804626465,696
696,697: Tensile vs. Shear Strength,https://www.explainxkcd.com/wiki/images/1/19/tensile_vs_shear_strength.png,-18.58895492553711,25.830642700195312,697
697,698: You Hang Up First,https://www.explainxkcd.com/wiki/images/4/49/you_hang_up_first.png,17.522314071655273,2.5937747955322266,698
698,699: Trimester,https://www.explainxkcd.com/wiki/images/9/9b/trimester.png,26.508798599243164,3.978482723236084,699
699,700: Complexion,https://www.explainxkcd.com/wiki/images/2/21/complexion.png,14.147700309753418,27.361286163330078,700
700,701: Science Valentine,https://www.explainxkcd.com/wiki/images/c/c9/science_valentine.png,-28.348432540893555,-28.135623931884766,701
701,702: Snow Tracking,https://www.explainxkcd.com/wiki/images/6/62/snow_tracking.png,-17.39644432067871,-10.14781379699707,702
702,703: Honor Societies,https://www.explainxkcd.com/wiki/images/6/68/honor_societies.png,10.230571746826172,30.428510665893555,703
703,704: Principle of Explosion,https://www.explainxkcd.com/wiki/images/a/a5/principle_of_explosion.png,28.86084747314453,-17.61760902404785,704
704,705: Devotion to Duty,https://www.explainxkcd.com/wiki/images/1/11/devotion_to_duty.png,13.337560653686523,1.1959311962127686,705
705,706: Freedom,https://www.explainxkcd.com/wiki/images/f/f0/freedom.png,37.455116271972656,-15.190295219421387,706
706,707: Joshing,https://www.explainxkcd.com/wiki/images/2/26/joshing.png,34.43486785888672,-18.35660171508789,707
707,708: Sex Dice,https://www.explainxkcd.com/wiki/images/e/e8/sex_dice.png,28.840011596679688,19.846786499023438,708
708,709: I Am,https://www.explainxkcd.com/wiki/images/9/99/i_am.png,2.5803616046905518,-8.422076225280762,709
709,710: Collatz Conjecture,https://www.explainxkcd.com/wiki/images/6/65/collatz_conjecture.png,-15.343244552612305,-26.309404373168945,710
710,711: Seismograph,https://www.explainxkcd.com/wiki/images/e/e2/seismograph.png,7.319802284240723,-13.080015182495117,711
711,712: Single Ladies,https://www.explainxkcd.com/wiki/images/5/5b/single_ladies.png,20.94453239440918,-29.697620391845703,712
712,713: GeoIP,https://www.explainxkcd.com/wiki/images/c/cb/geoip.png,-6.726889610290527,5.306876182556152,713
713,714: Porn For Women,https://www.explainxkcd.com/wiki/images/3/35/porn_for_women.png,18.578414916992188,14.189257621765137,714
714,715: Numbers,https://www.explainxkcd.com/wiki/images/c/cf/numbers.png,-24.669906616210938,-27.317245483398438,715
715,716: Time Machine,https://www.explainxkcd.com/wiki/images/e/ec/time_machine.png,35.98089599609375,-2.1982321739196777,716
716,717: Furtive,https://www.explainxkcd.com/wiki/images/e/e0/furtive.png,-18.5972957611084,31.639556884765625,717
717,718: The Flake Equation,https://www.explainxkcd.com/wiki/images/4/46/the_flake_equation.png,-4.521046161651611,-21.67386817932129,718
718,719: Brain Worms,https://www.explainxkcd.com/wiki/images/6/64/brain_worms.png,22.830020904541016,3.397848129272461,719
719,720: Recipes,https://www.explainxkcd.com/wiki/images/8/8f/recipes.png,-2.0022592544555664,9.751143455505371,720
720,721: Flatland,https://www.explainxkcd.com/wiki/images/c/c8/flatland.png,10.462132453918457,-1.6731711626052856,721
721,722: Computer Problems,https://www.explainxkcd.com/wiki/images/3/3d/computer_problems.png,22.47010040283203,10.923182487487793,722
722,723: Seismic Waves,https://www.explainxkcd.com/wiki/images/b/bf/seismic_waves.png,14.66450023651123,2.471489667892456,723
723,724: Hell,https://www.explainxkcd.com/wiki/images/8/8c/hell.png,-8.412632942199707,2.104628324508667,724
724,725: Literally,https://www.explainxkcd.com/wiki/images/4/4f/literally.png,-9.799112319946289,23.56545639038086,725
725,726: Seat Selection,https://www.explainxkcd.com/wiki/images/c/cf/seat_selection.png,-37.170127868652344,-5.430417060852051,726
726,727: Trade Expert,https://www.explainxkcd.com/wiki/images/4/44/trade_expert.png,-7.879385471343994,15.627652168273926,727
727,728: iPad,https://www.explainxkcd.com/wiki/images/c/c3/ipad.png,24.4674072265625,9.922109603881836,728
728,729: Laser Pointer,https://www.explainxkcd.com/wiki/images/3/33/laser_pointer.png,0.49344107508659363,-2.38033127784729,729
729,730: Circuit Diagram,https://www.explainxkcd.com/wiki/images/1/13/circuit_diagram.png,-21.807994842529297,-23.233596801757812,730
730,731: Desert Island,https://www.explainxkcd.com/wiki/images/8/8b/desert_island.png,-4.289459705352783,-9.816949844360352,731
731,732: HDTV,https://www.explainxkcd.com/wiki/images/e/ee/hdtv.png,29.78872299194336,-16.907968521118164,732
732,733: Eagle,https://www.explainxkcd.com/wiki/images/4/44/eagle.png,14.961281776428223,30.18064308166504,733
733,734: Outbreak,https://www.explainxkcd.com/wiki/images/b/bc/outbreak.png,-8.039356231689453,22.056241989135742,734
734,735: Floor,https://www.explainxkcd.com/wiki/images/3/3b/floor.png,0.5291123986244202,-3.5868260860443115,735
735,736: Cemetery,https://www.explainxkcd.com/wiki/images/a/a9/cemetery.png,-5.605781555175781,18.90622329711914,736
736,737: Yogurt,https://www.explainxkcd.com/wiki/images/7/7e/yogurt.png,0.5106478333473206,6.321908950805664,737
737,738: Incision,https://www.explainxkcd.com/wiki/images/a/ac/incision.png,-6.772712707519531,-11.955038070678711,738
738,739: Malamanteau,https://www.explainxkcd.com/wiki/images/5/5f/malamanteau.png,-7.137199401855469,-16.92983055114746,739
739,740: The Tell-Tale Beat,https://www.explainxkcd.com/wiki/images/1/1e/the_tell_tale_beat.png,-11.532902717590332,14.432588577270508,740
740,741: Blogging,https://www.explainxkcd.com/wiki/images/e/e1/blogging.png,4.855721950531006,-3.091628313064575,741
741,742: Campfire,https://www.explainxkcd.com/wiki/images/8/80/campfire.png,3.5616657733917236,-3.961787700653076,742
742,743: Infrastructures,https://www.explainxkcd.com/wiki/images/e/e0/infrastructures.png,18.214059829711914,-15.324149131774902,743
743,744: Walkthrough,https://www.explainxkcd.com/wiki/images/5/5d/walkthrough.png,33.1198616027832,-13.28836727142334,744
744,745: Dyslexics,https://www.explainxkcd.com/wiki/images/7/77/dyslexics.png,-7.887418270111084,-5.347585201263428,745
745,746: Birth,https://www.explainxkcd.com/wiki/images/9/9a/birth.png,23.917699813842773,6.871187210083008,746
746,747: Geeks and Nerds,https://www.explainxkcd.com/wiki/images/8/86/geeks_and_nerds.png,2.410456895828247,-21.519649505615234,747
747,748: Worst-Case Scenario,https://www.explainxkcd.com/wiki/images/8/8a/worst_case_scenario.png,-10.249395370483398,8.786642074584961,748
748,749: Study,https://www.explainxkcd.com/wiki/images/4/46/study.png,-10.622930526733398,-11.733569145202637,749
749,750: Book Burning,https://www.explainxkcd.com/wiki/images/b/b2/book_burning.png,27.08261489868164,-20.27729606628418,750
750,751: Swimsuit Issue,https://www.explainxkcd.com/wiki/images/2/20/swimsuit_issue.png,2.5305120944976807,-11.28274154663086,751
751,752: Phobia,https://www.explainxkcd.com/wiki/images/8/83/phobia.png,12.142608642578125,10.172183990478516,752
752,753: Southern Half,https://www.explainxkcd.com/wiki/images/b/b4/southern_half.png,-41.49214553833008,-11.898175239562988,753
753,754: Dependencies,https://www.explainxkcd.com/wiki/images/2/28/dependencies.png,-10.894554138183594,-16.821212768554688,754
754,755: Interdisciplinary,https://www.explainxkcd.com/wiki/images/8/87/interdisciplinary.png,7.959656715393066,-11.158662796020508,755
755,756: Public Opinion,https://www.explainxkcd.com/wiki/images/9/95/public_opinion.png,-14.79066276550293,2.2350542545318604,756
756,757: Toot,https://www.explainxkcd.com/wiki/images/d/d7/toot.png,-25.169992446899414,34.566680908203125,757
757,758: Raptor Fences,https://www.explainxkcd.com/wiki/images/4/44/raptor_fences.png,31.99488639831543,-15.70132064819336,758
758,759: 3x9,https://www.explainxkcd.com/wiki/images/7/78/3x9.png,-16.76155662536621,-24.81574058532715,759
759,760: Moria,https://www.explainxkcd.com/wiki/images/c/ca/moria.png,-0.8902154564857483,-8.621485710144043,760
760,761: DFS,https://www.explainxkcd.com/wiki/images/c/c5/dfs.png,3.4259045124053955,37.94365310668945,761
761,762: Analogies,https://www.explainxkcd.com/wiki/images/d/d6/analogies.png,38.16931915283203,-14.184185981750488,762
762,763: Workaround,https://www.explainxkcd.com/wiki/images/7/72/workaround.png,10.15878677368164,11.389466285705566,763
763,764: One Two,https://www.explainxkcd.com/wiki/images/0/08/one_two.png,2.5947866439819336,-11.788403511047363,764
764,765: Dilution,https://www.explainxkcd.com/wiki/images/c/cd/dilution.png,21.036937713623047,7.181278705596924,765
765,766: Green Flash,https://www.explainxkcd.com/wiki/images/8/87/green_flash.png,-26.181127548217773,34.66482925415039,766
766,767: Temper,https://www.explainxkcd.com/wiki/images/9/9a/temper.png,1.1480116844177246,-8.84963321685791,767
767,768: 1996,https://www.explainxkcd.com/wiki/images/2/23/1996.png,27.77203369140625,-4.750143527984619,768
768,769: War,https://www.explainxkcd.com/wiki/images/e/e2/war.png,0.5634844303131104,-12.128262519836426,769
769,770: All the Girls,https://www.explainxkcd.com/wiki/images/3/31/all_the_girls.png,21.744808197021484,-13.434385299682617,770
770,771: Period Speech,https://www.explainxkcd.com/wiki/images/d/d7/period_speech.png,2.9828386306762695,-4.8009867668151855,771
771,772: Frogger,https://www.explainxkcd.com/wiki/images/4/40/frogger.png,-29.10259246826172,9.273453712463379,772
772,773: University Website,https://www.explainxkcd.com/wiki/images/1/16/university_website.png,-8.848609924316406,-9.736722946166992,773
773,774: Atheists,https://www.explainxkcd.com/wiki/images/4/4f/atheists.png,32.308048248291016,4.2320098876953125,774
774,775: Savannah Ancestry,https://www.explainxkcd.com/wiki/images/7/7c/savannah_ancestry.png,27.865991592407227,4.524485111236572,775
775,776: Still No Sleep,https://www.explainxkcd.com/wiki/images/2/26/still_no_sleep.png,14.915911674499512,-8.635563850402832,776
776,777: Pore Strips,https://www.explainxkcd.com/wiki/images/f/f7/pore_strips.png,5.4597392082214355,-4.41217565536499,777
777,778: Scheduling,https://www.explainxkcd.com/wiki/images/7/73/scheduling.png,20.933746337890625,-29.02383804321289,778
778,779: Anxiety,https://www.explainxkcd.com/wiki/images/9/93/anxiety.png,-5.675624370574951,-0.19519375264644623,779
779,780: Sample,https://www.explainxkcd.com/wiki/images/4/4f/sample.png,-28.95918083190918,15.565486907958984,780
780,781: Ahead Stop,https://www.explainxkcd.com/wiki/images/d/d0/ahead_stop.png,-7.686716079711914,-16.082582473754883,781
781,782: Desecration,https://www.explainxkcd.com/wiki/images/4/41/desecration.png,23.591236114501953,12.661084175109863,782
782,783: I Don't Want Directions,https://www.explainxkcd.com/wiki/images/9/99/i_dont_want_directions.png,22.566856384277344,-9.46909236907959,783
783,784: Falling Asleep,https://www.explainxkcd.com/wiki/images/8/8d/falling_asleep.png,19.906824111938477,-2.8205041885375977,784
784,785: Open Mic Night,https://www.explainxkcd.com/wiki/images/a/a3/open_mic_night.png,20.86855697631836,-34.50533676147461,785
785,786: Exoplanets,https://www.explainxkcd.com/wiki/images/0/03/exoplanets_2010.png,20.396154403686523,-36.38909149169922,786
786,787: Orbiter,https://www.explainxkcd.com/wiki/images/e/e6/orbiter.png,0.7284935116767883,4.733866214752197,787
787,788: The Carriage,https://www.explainxkcd.com/wiki/images/4/4b/the_carriage.png,-16.07515525817871,11.331111907958984,788
788,789: Showdown,https://www.explainxkcd.com/wiki/images/7/73/showdown.png,-1.222201943397522,-1.5484540462493896,789
789,790: Control,https://www.explainxkcd.com/wiki/images/0/05/control.png,19.663476943969727,25.398841857910156,790
790,791: Leaving,https://www.explainxkcd.com/wiki/images/a/aa/leaving.png,3.363410472869873,5.971648216247559,791
791,792: Password Reuse,https://www.explainxkcd.com/wiki/images/d/dc/password_reuse.png,-18.656335830688477,19.121030807495117,792
792,793: Physicists,https://www.explainxkcd.com/wiki/images/5/50/physicists.png,7.833432197570801,-6.821475028991699,793
793,794: Inside Joke,https://www.explainxkcd.com/wiki/images/c/cd/inside_joke.png,8.135138511657715,-16.07947540283203,794
794,795: Conditional Risk,https://www.explainxkcd.com/wiki/images/4/47/conditional_risk.png,-0.012384497560560703,-16.452058792114258,795
795,796: Bad Ex,https://www.explainxkcd.com/wiki/images/4/4a/bad_ex.png,-3.849989891052246,41.466007232666016,796
796,797: debian-main,https://www.explainxkcd.com/wiki/images/6/6f/debian_main.png,2.655667781829834,0.7405633330345154,797
797,798: Adjectives,https://www.explainxkcd.com/wiki/images/a/ae/adjectives.png,-26.235347747802734,-31.03221321105957,798
798,799: Stephen Hawking,https://www.explainxkcd.com/wiki/images/5/50/stephen_hawking.png,-21.803510665893555,10.772942543029785,799
799,800: Beautiful Dream,https://www.explainxkcd.com/wiki/images/d/d0/beautiful_dream.png,30.427783966064453,16.876502990722656,800
800,801: Golden Hammer,https://www.explainxkcd.com/wiki/images/2/24/golden_hammer.png,-25.145841598510742,30.303203582763672,801
801,802: Online Communities 2,https://www.explainxkcd.com/wiki/images/f/fa/online_communities_2.png,-42.66679763793945,-9.15921688079834,802
802,803: Airfoil,https://www.explainxkcd.com/wiki/images/f/f4/airfoil.png,-39.252098083496094,-3.159055233001709,803
803,804: Pumpkin Carving,https://www.explainxkcd.com/wiki/images/d/dc/pumpkin_carving.png,-14.367914199829102,14.669921875,804
804,805: Paradise City,https://www.explainxkcd.com/wiki/images/0/09/paradise_city.png,19.85475730895996,-10.252344131469727,805
805,806: Tech Support,https://www.explainxkcd.com/wiki/images/c/c3/tech_support.png,-7.542234420776367,17.246522903442383,806
806,807: Connected,https://www.explainxkcd.com/wiki/images/d/d0/connected.png,23.582698822021484,0.691777765750885,807
807,808: The Economic Argument,https://www.explainxkcd.com/wiki/images/0/01/the_economic_argument.png,-2.3342761993408203,-19.81604766845703,808
808,809: Los Alamos,https://www.explainxkcd.com/wiki/images/6/63/los_alamos.png,-12.250410079956055,19.030921936035156,809
809,810: Constructive,https://www.explainxkcd.com/wiki/images/b/b1/constructive.png,25.16567039489746,1.5319195985794067,810
810,811: Starlight,https://www.explainxkcd.com/wiki/images/5/54/starlight.png,19.933406829833984,-35.4363899230957,811
811,812: Glass,https://www.explainxkcd.com/wiki/images/e/ec/glass.png,29.855941772460938,15.234408378601074,812
812,813: One-Liners,https://www.explainxkcd.com/wiki/images/2/2d/one_liners.png,9.860438346862793,-9.644888877868652,813
813,814: Diode,https://www.explainxkcd.com/wiki/images/c/c8/diode.png,32.27947998046875,3.744332790374756,814
814,815: Mu,https://www.explainxkcd.com/wiki/images/8/81/mu.png,-27.35243034362793,-30.972990036010742,815
815,816: Applied Math,https://www.explainxkcd.com/wiki/images/3/35/applied_math.png,18.246097564697266,28.213825225830078,816
816,817: Mutual,https://www.explainxkcd.com/wiki/images/2/27/mutual.png,12.128129959106445,-5.019458293914795,817
817,818: Illness,https://www.explainxkcd.com/wiki/images/c/ca/illness.png,18.212064743041992,-12.792617797851562,818
818,819: Five-Minute Comics: Part 1,https://www.explainxkcd.com/wiki/images/5/59/five_minute_comics_part_1.png,10.461151123046875,-10.527861595153809,819
819,820: Five-Minute Comics: Part 2,https://www.explainxkcd.com/wiki/images/7/75/five_minute_comics_part_2.png,-4.504726409912109,9.298818588256836,820
820,821: Five-Minute Comics: Part 3,https://www.explainxkcd.com/wiki/images/f/f0/five_minute_comics_part_3.png,-4.726260185241699,9.30078411102295,821
821,822: Guest Week: Jeph Jacques (Questionable Content),https://www.explainxkcd.com/wiki/images/d/dd/guest_week_jeph_jacques_questionable_content.png,14.592244148254395,-11.770038604736328,822
822,823: Guest Week: David Troupes (Buttercup Festival),https://www.explainxkcd.com/wiki/images/d/d1/guest_week_david_troupes_buttercup_festival.png,11.203089714050293,4.863543510437012,823
823,824: Guest Week: Bill Amend (FoxTrot),https://www.explainxkcd.com/wiki/images/f/f8/guest_week_bill_amend_foxtrot.png,11.589661598205566,25.168224334716797,824
824,825: Guest Week: Jeffrey Rowland (Overcompensating),https://www.explainxkcd.com/wiki/images/e/e0/guest_week_jeffrey_rowland_overcompensating.png,1.942876935005188,-11.878836631774902,825
825,826: Guest Week: Zach Weiner (SMBC),https://www.explainxkcd.com/wiki/images/8/85/guest_week_zach_weiner_smbc.png,-5.293774604797363,10.781471252441406,826
826,827: My Business Idea,https://www.explainxkcd.com/wiki/images/8/8f/my_business_idea.png,1.0024088621139526,15.668903350830078,827
827,828: Positive Attitude,https://www.explainxkcd.com/wiki/images/0/0a/positive_attitude.png,35.77579116821289,-13.704291343688965,828
828,829: Arsenic-Based Life,https://www.explainxkcd.com/wiki/images/4/4b/arsenic_based_life.png,-7.541650772094727,27.842802047729492,829
829,830: Genetic Analysis,https://www.explainxkcd.com/wiki/images/1/14/genetic_analysis.png,29.80355453491211,9.706220626831055,830
830,831: Weather Radar,https://www.explainxkcd.com/wiki/images/1/17/weather_radar.png,-0.9448307156562805,-4.297646522521973,831
831,832: Tic-Tac-Toe,https://www.explainxkcd.com/wiki/images/1/1e/tic_tac_toe.png,-18.669662475585938,-13.462783813476562,832
832,833: Convincing,https://www.explainxkcd.com/wiki/images/9/99/convincing.png,-29.89470100402832,-27.904211044311523,833
833,834: Wikileaks,https://www.explainxkcd.com/wiki/images/8/8e/wikileaks.png,-9.602097511291504,-9.561483383178711,834
834,835: Tree,https://www.explainxkcd.com/wiki/images/e/e1/tree.png,3.0587449073791504,-30.18575096130371,835
835,836: Sickness,https://www.explainxkcd.com/wiki/images/3/31/sickness.png,-8.326146125793457,43.692169189453125,836
836,837: Coupon Code,https://www.explainxkcd.com/wiki/images/6/6b/coupon_code.png,7.436740875244141,9.619705200195312,837
837,838: Incident,https://www.explainxkcd.com/wiki/images/2/22/incident.png,11.658384323120117,14.786541938781738,838
838,839: Explorers,https://www.explainxkcd.com/wiki/images/6/63/explorers.png,-6.8835649490356445,1.9740110635757446,839
839,840: Serious,https://www.explainxkcd.com/wiki/images/8/80/serious.png,7.790127754211426,-5.784265995025635,840
840,841: Audiophiles,https://www.explainxkcd.com/wiki/images/e/e9/audiophiles.png,17.914270401000977,0.589483380317688,841
841,842: Mark,https://www.explainxkcd.com/wiki/images/b/b9/mark.png,21.09218406677246,-13.489909172058105,842
842,843: Misconceptions,https://www.explainxkcd.com/wiki/images/7/7a/misconceptions.png,4.7083539962768555,-38.787662506103516,843
843,844: Good Code,https://www.explainxkcd.com/wiki/images/6/6a/good_code.png,-17.571901321411133,-26.197908401489258,844
844,845: Modern History,https://www.explainxkcd.com/wiki/images/7/7f/modern_history.png,2.7912888526916504,-5.530256271362305,845
845,846: Dental Nerve,https://www.explainxkcd.com/wiki/images/d/df/dental_nerve.png,18.7421817779541,5.435746192932129,846
846,847: Stingray Nebula,https://www.explainxkcd.com/wiki/images/0/04/stingray_nebula.png,-29.701778411865234,2.5063564777374268,847
847,848: 3D,https://www.explainxkcd.com/wiki/images/e/e8/3d.png,-26.508499145507812,37.215431213378906,848
848,849: Complex Conjugate,https://www.explainxkcd.com/wiki/images/4/49/complex_conjugate.png,11.966852188110352,-23.955638885498047,849
849,850: World According to Americans,https://www.explainxkcd.com/wiki/images/d/d5/world_according_to_americans.png,-44.16914749145508,-11.410906791687012,850
850,851: Na,https://www.explainxkcd.com/wiki/images/7/71/na.png,-27.555988311767578,-15.52546501159668,851
851,852: Local g,https://www.explainxkcd.com/wiki/images/a/a5/local_g.png,22.40167999267578,8.138228416442871,852
852,853: Consecutive Vowels,https://www.explainxkcd.com/wiki/images/b/b9/consecutive_vowels.png,23.109195709228516,7.86448335647583,853
853,854: Learning to Cook,https://www.explainxkcd.com/wiki/images/6/67/learning_to_cook.png,5.620563507080078,-7.802923202514648,854
854,855: 1999,https://www.explainxkcd.com/wiki/images/2/2d/1999.png,24.29374122619629,-10.781211853027344,855
855,856: Trochee Fixation,https://www.explainxkcd.com/wiki/images/0/04/trochee_fixation.png,18.268001556396484,-0.800870418548584,856
856,857: Archimedes,https://www.explainxkcd.com/wiki/images/8/82/archimedes.png,3.116011619567871,-5.798036098480225,857
857,858: Milk,https://www.explainxkcd.com/wiki/images/5/54/milk.png,33.46896743774414,13.074957847595215,858
858,859: (,https://www.explainxkcd.com/wiki/images/3/38/%28.png,-10.527300834655762,-5.513210773468018,859
859,860: Never Do This,https://www.explainxkcd.com/wiki/images/f/ff/never_do_this.png,25.332468032836914,7.3215413093566895,860
860,861: Wisdom Teeth,https://www.explainxkcd.com/wiki/images/3/39/wisdom_teeth.png,17.871232986450195,0.7045190930366516,861
861,862: Let Go,https://www.explainxkcd.com/wiki/images/5/56/let_go.png,8.309240341186523,10.797202110290527,862
862,863: Major in the Universe,https://www.explainxkcd.com/wiki/images/1/1c/major_in_the_universe.png,-4.7017412185668945,-6.6434855461120605,863
863,864: Flying Cars,https://www.explainxkcd.com/wiki/images/c/c2/flying_cars.png,-2.4706380367279053,16.40182113647461,864
864,865: Nanobots,https://www.explainxkcd.com/wiki/images/5/59/nanobots.png,23.17717742919922,25.14018440246582,865
865,866: Compass and Straightedge,https://www.explainxkcd.com/wiki/images/1/18/compass_and_straightedge.png,30.944089889526367,-16.819011688232422,866
866,867: Herpetology,https://www.explainxkcd.com/wiki/images/6/67/herpetology.png,-35.289485931396484,-6.208340167999268,867
867,868: Nolan Chart,https://www.explainxkcd.com/wiki/images/4/49/nolan_chart.png,-31.180204391479492,-17.278038024902344,868
868,869: Server Attention Span,https://www.explainxkcd.com/wiki/images/8/8f/server_attention_span.png,-5.865418434143066,-3.4769842624664307,869
869,870: Advertising,https://www.explainxkcd.com/wiki/images/c/c5/mathematically_annoying.png,-26.95170021057129,-28.75623321533203,870
870,871: Charity,https://www.explainxkcd.com/wiki/images/8/88/charity.png,29.3902587890625,-3.8552870750427246,871
871,872: Fairy Tales,https://www.explainxkcd.com/wiki/images/c/c6/fairy_tales.png,32.31248474121094,16.245101928710938,872
872,873: FPS Mod,https://www.explainxkcd.com/wiki/images/3/3b/fps_mod.png,-10.062105178833008,2.812074661254883,873
873,874: Time Management,https://www.explainxkcd.com/wiki/images/a/a3/time_management.png,9.303587913513184,14.064642906188965,874
874,875: 2009 Called,https://www.explainxkcd.com/wiki/images/e/e0/2009_called.png,28.04163932800293,3.3697702884674072,875
875,876: Trapped,https://www.explainxkcd.com/wiki/images/2/2a/trapped.png,13.56607437133789,33.905235290527344,876
876,877: Beauty,https://www.explainxkcd.com/wiki/images/7/75/beauty.png,20.885862350463867,26.61277961730957,877
877,878: Model Rail,https://www.explainxkcd.com/wiki/images/6/6a/model_rail.png,-35.99284362792969,-1.3675317764282227,878
878,879: Lamp,https://www.explainxkcd.com/wiki/images/a/a5/lamp.png,6.449583530426025,-2.309619665145874,879
879,880: Headache,https://www.explainxkcd.com/wiki/images/8/80/headache.png,22.26521110534668,4.092318534851074,880
880,881: Probability,https://www.explainxkcd.com/wiki/images/9/9e/probability.png,-8.60830020904541,-32.10774612426758,881
881,882: Significant,https://www.explainxkcd.com/wiki/images/3/3f/significant.png,-9.193772315979004,4.749992370605469,882
882,883: Pain Rating,https://www.explainxkcd.com/wiki/images/a/a2/pain_rating.png,-5.246893882751465,27.515588760375977,883
